train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.23717252910137177,0,49,,,,
0.2206684798002243,0,99,,,,
0.15850837528705597,0,149,,,,
0.44428637623786926,0,199,,,,
0.25694504380226135,0,249,,,,
0.35928645730018616,0,299,,,,
0.22623395919799805,0,349,,,,
0.337516725063324,0,399,,,,
0.2712629437446594,0,449,,,,
,0,449,0.3805115818977356,0.8600000143051147,,
,0,449,,,0.879027783870697,
0.27984529733657837,1,499,,,,
0.616499662399292,1,549,,,,
0.3760192394256592,1,599,,,,
0.2492714375257492,1,649,,,,
0.22185319662094116,1,699,,,,
0.19480469822883606,1,749,,,,
0.7097346186637878,1,799,,,,
0.209895521402359,1,849,,,,
0.3458043038845062,1,899,,,,
,1,899,0.36808282136917114,0.8618749976158142,,
,1,899,,,0.8852083086967468,
0.23910793662071228,2,949,,,,
0.2156534194946289,2,999,,,,
0.23909030854701996,2,1049,,,,
0.09355746954679489,2,1099,,,,
0.42336586117744446,2,1149,,,,
0.3392154574394226,2,1199,,,,
0.2358923852443695,2,1249,,,,
0.2598608732223511,2,1299,,,,
0.16319015622138977,2,1349,,,,
,2,1349,0.3548625707626343,0.8737499713897705,,
,2,1349,,,0.8854166865348816,
0.30302366614341736,3,1399,,,,
0.1502111405134201,3,1449,,,,
0.4396788477897644,3,1499,,,,
0.2104501724243164,3,1549,,,,
0.5944154858589172,3,1599,,,,
0.267222136259079,3,1649,,,,
0.1250186562538147,3,1699,,,,
0.16139823198318481,3,1749,,,,
0.4310723841190338,3,1799,,,,
,3,1799,0.37638047337532043,0.8531249761581421,,
,3,1799,,,0.8902083039283752,
0.3169993758201599,4,1849,,,,
0.3629775941371918,4,1899,,,,
0.15747281908988953,4,1949,,,,
0.17131830751895905,4,1999,,,,
0.1229606568813324,4,2049,,,,
0.41863685846328735,4,2099,,,,
0.2400466650724411,4,2149,,,,
0.5155130624771118,4,2199,,,,
0.3964973986148834,4,2249,,,,
,4,2249,0.36479756236076355,0.8731250166893005,,
,4,2249,,,0.8934027552604675,
0.26089218258857727,5,2299,,,,
0.5412147045135498,5,2349,,,,
0.29044297337532043,5,2399,,,,
0.12824934720993042,5,2449,,,,
0.23826570808887482,5,2499,,,,
0.23509414494037628,5,2549,,,,
0.27206361293792725,5,2599,,,,
0.2921605706214905,5,2649,,,,
0.49196577072143555,5,2699,,,,
,5,2699,0.4043959379196167,0.8506249785423279,,
,5,2699,,,0.8938888907432556,
0.299480140209198,6,2749,,,,
0.22658544778823853,6,2799,,,,
0.2746186852455139,6,2849,,,,
0.8266654014587402,6,2899,,,,
0.28079602122306824,6,2949,,,,
0.42165592312812805,6,2999,,,,
0.1198834702372551,6,3049,,,,
0.4544677734375,6,3099,,,,
0.3739924430847168,6,3149,,,,
,6,3149,0.3707146942615509,0.8606250286102295,,
,6,3149,,,0.8964583277702332,
0.14670118689537048,7,3199,,,,
0.30237823724746704,7,3249,,,,
0.3424813747406006,7,3299,,,,
0.4900878071784973,7,3349,,,,
0.17480655014514923,7,3399,,,,
0.41770756244659424,7,3449,,,,
0.42329660058021545,7,3499,,,,
0.24607743322849274,7,3549,,,,
0.1833905130624771,7,3599,,,,
,7,3599,0.3605201840400696,0.8681250214576721,,
,7,3599,,,0.8989583253860474,
0.32820048928260803,8,3649,,,,
0.34384655952453613,8,3699,,,,
0.3299819827079773,8,3749,,,,
0.6292304992675781,8,3799,,,,
0.27697092294692993,8,3849,,,,
0.31921225786209106,8,3899,,,,
0.15512099862098694,8,3949,,,,
0.286650687456131,8,3999,,,,
0.17915503680706024,8,4049,,,,
,8,4049,0.35639068484306335,0.8774999976158142,,
,8,4049,,,0.9003472328186035,
0.12636728584766388,9,4099,,,,
0.4568299949169159,9,4149,,,,
0.18617521226406097,9,4199,,,,
0.1377689391374588,9,4249,,,,
0.3413544297218323,9,4299,,,,
0.3763975501060486,9,4349,,,,
0.26271095871925354,9,4399,,,,
0.21859446167945862,9,4449,,,,
0.10781582444906235,9,4499,,,,
,9,4499,0.3674945831298828,0.8737499713897705,,
,9,4499,,,0.9045138955116272,
0.39286008477211,10,4549,,,,
0.26635390520095825,10,4599,,,,
0.23285210132598877,10,4649,,,,
0.21986882388591766,10,4699,,,,
0.25505179166793823,10,4749,,,,
0.1865290254354477,10,4799,,,,
0.15002886950969696,10,4849,,,,
0.27407658100128174,10,4899,,,,
0.26080840826034546,10,4949,,,,
,10,4949,0.3464929461479187,0.8731250166893005,,
,10,4949,,,0.9038888812065125,
0.46330884099006653,11,4999,,,,
0.400780588388443,11,5049,,,,
0.1908436268568039,11,5099,,,,
0.19084134697914124,11,5149,,,,
0.0806192085146904,11,5199,,,,
0.1919446438550949,11,5249,,,,
0.21152418851852417,11,5299,,,,
0.3587898910045624,11,5349,,,,
0.31247133016586304,11,5399,,,,
,11,5399,0.36539191007614136,0.8725000023841858,,
,11,5399,,,0.909583330154419,
0.1605997234582901,12,5449,,,,
0.4836461842060089,12,5499,,,,
0.32052239775657654,12,5549,,,,
0.11065652966499329,12,5599,,,,
0.3752252757549286,12,5649,,,,
0.15108069777488708,12,5699,,,,
0.18087460100650787,12,5749,,,,
0.21151430904865265,12,5799,,,,
0.19751274585723877,12,5849,,,,
,12,5849,0.37644416093826294,0.8656250238418579,,
,12,5849,,,0.9077083468437195,
0.21077869832515717,13,5899,,,,
0.42688220739364624,13,5949,,,,
0.11338385939598083,13,5999,,,,
0.17107298970222473,13,6049,,,,
0.3024398684501648,13,6099,,,,
0.38771921396255493,13,6149,,,,
0.25356313586235046,13,6199,,,,
0.18455255031585693,13,6249,,,,
0.24899917840957642,13,6299,,,,
,13,6299,0.4112806022167206,0.8518750071525574,,
,13,6299,,,0.9077083468437195,
0.1208048164844513,14,6349,,,,
0.19676674902439117,14,6399,,,,
0.21476900577545166,14,6449,,,,
0.13759659230709076,14,6499,,,,
0.12076424062252045,14,6549,,,,
0.7097864151000977,14,6599,,,,
0.17810820043087006,14,6649,,,,
0.3388444781303406,14,6699,,,,
0.505101203918457,14,6749,,,,
,14,6749,0.3568204939365387,0.8681250214576721,,
,14,6749,,,0.9084028005599976,
0.2576151192188263,15,6799,,,,
0.15524882078170776,15,6849,,,,
0.1655397117137909,15,6899,,,,
0.27837473154067993,15,6949,,,,
0.09625404328107834,15,6999,,,,
0.20617267489433289,15,7049,,,,
0.38682058453559875,15,7099,,,,
0.170142263174057,15,7149,,,,
0.11348718404769897,15,7199,,,,
,15,7199,0.3971354365348816,0.862500011920929,,
,15,7199,,,0.9133333563804626,
0.16584476828575134,16,7249,,,,
0.25219106674194336,16,7299,,,,
0.16963507235050201,16,7349,,,,
0.2295718640089035,16,7399,,,,
