train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.781541645526886,0,49,,,,
0.7729698419570923,0,99,,,,
0.7505844235420227,0,149,,,,
0.679754376411438,0,199,,,,
0.7884749174118042,0,249,,,,
0.8192551732063293,0,299,,,,
0.7837669849395752,0,349,,,,
0.696747899055481,0,399,,,,
0.7274251580238342,0,449,,,,
,0,449,0.7665260434150696,0.42250001430511475,,
,0,449,,,0.42597222328186035,
0.6917624473571777,1,499,,,,
0.6894564032554626,1,549,,,,
0.6711523532867432,1,599,,,,
0.6751217246055603,1,649,,,,
0.6179712414741516,1,699,,,,
0.6203428506851196,1,749,,,,
0.6147739291191101,1,799,,,,
0.6489818096160889,1,849,,,,
0.5387515425682068,1,899,,,,
,1,899,0.608190655708313,0.6700000166893005,,
,1,899,,,0.6336110830307007,
0.6470534205436707,2,949,,,,
0.49015459418296814,2,999,,,,
0.5487213134765625,2,1049,,,,
0.5808849930763245,2,1099,,,,
0.6598358750343323,2,1149,,,,
0.5737841129302979,2,1199,,,,
0.5230810046195984,2,1249,,,,
0.5123727917671204,2,1299,,,,
0.5275267362594604,2,1349,,,,
,2,1349,0.5581276416778564,0.7087500095367432,,
,2,1349,,,0.7136111259460449,
0.5056001543998718,3,1399,,,,
0.4868791401386261,3,1449,,,,
0.558769166469574,3,1499,,,,
0.5604299902915955,3,1549,,,,
0.4520188271999359,3,1599,,,,
0.637479841709137,3,1649,,,,
0.5113077759742737,3,1699,,,,
0.4932502508163452,3,1749,,,,
0.5092443227767944,3,1799,,,,
,3,1799,0.5300041437149048,0.7350000143051147,,
,3,1799,,,0.7434027791023254,
0.6284724473953247,4,1849,,,,
0.6563405394554138,4,1899,,,,
0.4762481153011322,4,1949,,,,
0.5258235335350037,4,1999,,,,
0.6242549419403076,4,2049,,,,
0.286954790353775,4,2099,,,,
0.45544207096099854,4,2149,,,,
0.34562692046165466,4,2199,,,,
0.4027271866798401,4,2249,,,,
,4,2249,0.48485854268074036,0.7774999737739563,,
,4,2249,,,0.765625,
0.5656681060791016,5,2299,,,,
0.4474017918109894,5,2349,,,,
0.4016217291355133,5,2399,,,,
0.6004745364189148,5,2449,,,,
0.7069358825683594,5,2499,,,,
0.3906385600566864,5,2549,,,,
0.544812023639679,5,2599,,,,
0.40471571683883667,5,2649,,,,
0.399331659078598,5,2699,,,,
,5,2699,0.47146034240722656,0.7918750047683716,,
,5,2699,,,0.7867361307144165,
0.5508373379707336,6,2749,,,,
0.7387856245040894,6,2799,,,,
0.3541043996810913,6,2849,,,,
0.5418063402175903,6,2899,,,,
0.40982961654663086,6,2949,,,,
0.46273913979530334,6,2999,,,,
0.49909746646881104,6,3049,,,,
0.3205804228782654,6,3099,,,,
0.6259118318557739,6,3149,,,,
,6,3149,0.4289996325969696,0.8068749904632568,,
,6,3149,,,0.8119444251060486,
0.7168322205543518,7,3199,,,,
0.3529592454433441,7,3249,,,,
0.3443358838558197,7,3299,,,,
0.2517709732055664,7,3349,,,,
0.3679713010787964,7,3399,,,,
0.3508879244327545,7,3449,,,,
0.3194616734981537,7,3499,,,,
0.34839656949043274,7,3549,,,,
0.5083864331245422,7,3599,,,,
,7,3599,0.4210616648197174,0.8106250166893005,,
,7,3599,,,0.8223611116409302,
0.39443352818489075,8,3649,,,,
0.26833412051200867,8,3699,,,,
0.21716511249542236,8,3749,,,,
0.38654282689094543,8,3799,,,,
0.32134804129600525,8,3849,,,,
0.4002430737018585,8,3899,,,,
0.4326791763305664,8,3949,,,,
0.4371245205402374,8,3999,,,,
0.3642576038837433,8,4049,,,,
,8,4049,0.3896014094352722,0.8393750190734863,,
,8,4049,,,0.8336111307144165,
0.3450680673122406,9,4099,,,,
0.2609686255455017,9,4149,,,,
0.4110925495624542,9,4199,,,,
0.2663237452507019,9,4249,,,,
0.4170559048652649,9,4299,,,,
0.4991453289985657,9,4349,,,,
0.33039480447769165,9,4399,,,,
0.39410600066185,9,4449,,,,
0.4625048041343689,9,4499,,,,
,9,4499,0.41481155157089233,0.8287500143051147,,
,9,4499,,,0.8431944251060486,
0.29494836926460266,10,4549,,,,
0.3365648686885834,10,4599,,,,
