train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.5951223969459534,0,49,,,,
0.5395568609237671,0,99,,,,
0.5773438215255737,0,149,,,,
0.5156521201133728,0,199,,,,
0.4535907804965973,0,249,,,,
0.48486435413360596,0,299,,,,
0.2893718183040619,0,349,,,,
0.4669993221759796,0,399,,,,
0.388410359621048,0,449,,,,
0.32803866267204285,0,499,,,,
0.45759639143943787,0,549,,,,
0.34382227063179016,0,599,,,,
0.34345388412475586,0,649,,,,
0.43758365511894226,0,699,,,,
0.29108694195747375,0,749,,,,
0.36139437556266785,0,799,,,,
0.29330939054489136,0,849,,,,
0.33945709466934204,0,899,,,,
0.2229958176612854,0,949,,,,
0.27734339237213135,0,999,,,,
0.18496164679527283,0,1049,,,,
,0,1093,0.3279414176940918,0.878000020980835,,
,0,1093,,,0.8382856845855713,
0.2762231230735779,1,1099,,,,
0.5129262208938599,1,1149,,,,
0.23407623171806335,1,1199,,,,
0.2493719458580017,1,1249,,,,
0.21074028313159943,1,1299,,,,
0.22398503124713898,1,1349,,,,
0.42756080627441406,1,1399,,,,
0.3449127972126007,1,1449,,,,
0.3449414074420929,1,1499,,,,
0.3216801881790161,1,1549,,,,
0.19292256236076355,1,1599,,,,
0.5842514038085938,1,1649,,,,
0.22345714271068573,1,1699,,,,
0.34058481454849243,1,1749,,,,
0.37809452414512634,1,1799,,,,
0.19419357180595398,1,1849,,,,
0.2485264390707016,1,1899,,,,
0.2829970419406891,1,1949,,,,
0.27141931653022766,1,1999,,,,
0.2919806241989136,1,2049,,,,
0.2993568181991577,1,2099,,,,
0.20580975711345673,1,2149,,,,
,1,2187,0.30991971492767334,0.8763999938964844,,
,1,2187,,,0.8838857412338257,
0.3016885221004486,2,2199,,,,
0.2628866136074066,2,2249,,,,
0.21850064396858215,2,2299,,,,
0.2752061188220978,2,2349,,,,
0.3487403094768524,2,2399,,,,
0.37064534425735474,2,2449,,,,
0.22875042259693146,2,2499,,,,
0.2543695867061615,2,2549,,,,
0.14766786992549896,2,2599,,,,
0.23261241614818573,2,2649,,,,
0.17913401126861572,2,2699,,,,
0.31428539752960205,2,2749,,,,
0.27432870864868164,2,2799,,,,
0.2353450208902359,2,2849,,,,
0.24032264947891235,2,2899,,,,
0.24569916725158691,2,2949,,,,
0.19976310431957245,2,2999,,,,
0.1894313395023346,2,3049,,,,
0.29395613074302673,2,3099,,,,
0.19287315011024475,2,3149,,,,
0.22269432246685028,2,3199,,,,
0.1994791328907013,2,3249,,,,
,2,3281,0.29358476400375366,0.8867999911308289,,
,2,3281,,,0.8973714113235474,
0.1728445142507553,3,3299,,,,
0.20628245174884796,3,3349,,,,
0.3364136517047882,3,3399,,,,
0.3026718497276306,3,3449,,,,
0.26489338278770447,3,3499,,,,
0.20697343349456787,3,3549,,,,
0.19655634462833405,3,3599,,,,
0.3493587076663971,3,3649,,,,
0.2291484773159027,3,3699,,,,
0.3022427260875702,3,3749,,,,
0.20399202406406403,3,3799,,,,
0.2171052098274231,3,3849,,,,
0.37642115354537964,3,3899,,,,
0.3115389347076416,3,3949,,,,
0.1544286608695984,3,3999,,,,
0.2924635708332062,3,4049,,,,
0.3170354664325714,3,4099,,,,
0.5299487709999084,3,4149,,,,
0.4858391284942627,3,4199,,,,
0.09465807676315308,3,4249,,,,
0.19086964428424835,3,4299,,,,
0.2638425827026367,3,4349,,,,
,3,4375,0.29159310460090637,0.8866000175476074,,
,3,4375,,,0.9035999774932861,
0.11378360539674759,4,4399,,,,
0.41988426446914673,4,4449,,,,
0.30554333329200745,4,4499,,,,
0.2465701401233673,4,4549,,,,
0.16187311708927155,4,4599,,,,
0.2833285927772522,4,4649,,,,
0.2153402417898178,4,4699,,,,
0.26672112941741943,4,4749,,,,
0.3846558928489685,4,4799,,,,
0.2101847231388092,4,4849,,,,
0.17458511888980865,4,4899,,,,
0.20978912711143494,4,4949,,,,
0.2525111436843872,4,4999,,,,
0.3477565348148346,4,5049,,,,
0.1708393692970276,4,5099,,,,
0.25592321157455444,4,5149,,,,
0.2625778317451477,4,5199,,,,
0.19675257802009583,4,5249,,,,
0.3077414333820343,4,5299,,,,
0.14105400443077087,4,5349,,,,
0.27273136377334595,4,5399,,,,
0.2281724363565445,4,5449,,,,
,4,5469,0.286472886800766,0.8895999789237976,,
,4,5469,,,0.9096285700798035,
0.22666622698307037,5,5499,,,,
0.24319709837436676,5,5549,,,,
0.177699014544487,5,5599,,,,
0.3079758882522583,5,5649,,,,
0.284056693315506,5,5699,,,,
0.2707533538341522,5,5749,,,,
0.148568794131279,5,5799,,,,
0.17360278964042664,5,5849,,,,
0.36345183849334717,5,5899,,,,
0.2521127760410309,5,5949,,,,
0.1688767969608307,5,5999,,,,
0.2144508957862854,5,6049,,,,
0.18032872676849365,5,6099,,,,
0.1973290741443634,5,6149,,,,
0.18094870448112488,5,6199,,,,
0.15976470708847046,5,6249,,,,
0.20441190898418427,5,6299,,,,
0.3073166012763977,5,6349,,,,
0.11497168242931366,5,6399,,,,
0.24041642248630524,5,6449,,,,
0.24939265847206116,5,6499,,,,
0.14321067929267883,5,6549,,,,
,5,6563,0.29273974895477295,0.8840000033378601,,
,5,6563,,,0.9126285910606384,
0.23312635719776154,6,6599,,,,
0.2843347191810608,6,6649,,,,
0.342792809009552,6,6699,,,,
0.2525166869163513,6,6749,,,,
0.5077420473098755,6,6799,,,,
0.16621731221675873,6,6849,,,,
0.1272287219762802,6,6899,,,,
0.39290639758110046,6,6949,,,,
0.33747127652168274,6,6999,,,,
0.10614379495382309,6,7049,,,,
0.23528343439102173,6,7099,,,,
0.22531549632549286,6,7149,,,,
0.2116539627313614,6,7199,,,,
0.21614551544189453,6,7249,,,,
0.295193612575531,6,7299,,,,
0.14464129507541656,6,7349,,,,
0.280900776386261,6,7399,,,,
0.29817435145378113,6,7449,,,,
0.216629758477211,6,7499,,,,
0.3045351207256317,6,7549,,,,
0.19237883388996124,6,7599,,,,
0.1508585512638092,6,7649,,,,
,6,7657,0.29936158657073975,0.8808000087738037,,
,6,7657,,,0.9170571565628052,
0.14073139429092407,7,7699,,,,
0.2389729917049408,7,7749,,,,
0.15413935482501984,7,7799,,,,
0.2969265282154083,7,7849,,,,
0.2179042100906372,7,7899,,,,
0.14278043806552887,7,7949,,,,
0.14840580523014069,7,7999,,,,
0.19656996428966522,7,8049,,,,
0.182854562997818,7,8099,,,,
0.22273240983486176,7,8149,,,,
0.2959553301334381,7,8199,,,,
0.18734639883041382,7,8249,,,,
0.21475620567798615,7,8299,,,,
0.19995611906051636,7,8349,,,,
0.18830856680870056,7,8399,,,,
0.21339070796966553,7,8449,,,,
0.2178204208612442,7,8499,,,,
0.1583191156387329,7,8549,,,,
0.35304272174835205,7,8599,,,,
0.1817452609539032,7,8649,,,,
0.2315225899219513,7,8699,,,,
0.1340576708316803,7,8749,,,,
,7,8751,0.2873097062110901,0.8885999917984009,,
,7,8751,,,0.9189714193344116,
0.2346297651529312,8,8799,,,,
0.2800593674182892,8,8849,,,,
0.1229354739189148,8,8899,,,,
0.11656453460454941,8,8949,,,,
0.31055501103401184,8,8999,,,,
0.14324268698692322,8,9049,,,,
0.2594810426235199,8,9099,,,,
0.1992027908563614,8,9149,,,,
0.22920525074005127,8,9199,,,,
0.09582838416099548,8,9249,,,,
0.28823232650756836,8,9299,,,,
0.2025056630373001,8,9349,,,,
0.12274791300296783,8,9399,,,,
0.2751116454601288,8,9449,,,,
0.20886142551898956,8,9499,,,,
0.24579522013664246,8,9549,,,,
0.15328074991703033,8,9599,,,,
0.20995359122753143,8,9649,,,,
0.1270616501569748,8,9699,,,,
0.16321147978305817,8,9749,,,,
0.16193656623363495,8,9799,,,,
,8,9845,0.2907906174659729,0.8863999843597412,,
,8,9845,,,0.9223999977111816,
0.22574976086616516,9,9849,,,,
0.150737926363945,9,9899,,,,
0.16140206158161163,9,9949,,,,
0.16854408383369446,9,9999,,,,
0.10474340617656708,9,10049,,,,
0.1832341104745865,9,10099,,,,
0.15256689488887787,9,10149,,,,
0.18177318572998047,9,10199,,,,
0.22875186800956726,9,10249,,,,
0.14818240702152252,9,10299,,,,
0.2469683587551117,9,10349,,,,
0.14672216773033142,9,10399,,,,
0.3149874806404114,9,10449,,,,
0.10268178582191467,9,10499,,,,
0.30638059973716736,9,10549,,,,
0.14493422210216522,9,10599,,,,
0.11896642297506332,9,10649,,,,
0.2597164213657379,9,10699,,,,
0.18168216943740845,9,10749,,,,
0.32249200344085693,9,10799,,,,
0.1354278177022934,9,10849,,,,
0.039316218346357346,9,10899,,,,
,9,10939,0.2912643253803253,0.8849999904632568,,
,9,10939,,,0.9233428835868835,
0.20453274250030518,10,10949,,,,
0.281639963388443,10,10999,,,,
0.1764310598373413,10,11049,,,,
0.15675167739391327,10,11099,,,,
0.2443433254957199,10,11149,,,,
0.15559455752372742,10,11199,,,,
0.2723217010498047,10,11249,,,,
0.33473819494247437,10,11299,,,,
0.164176806807518,10,11349,,,,
0.17509372532367706,10,11399,,,,
0.18617796897888184,10,11449,,,,
0.2894641160964966,10,11499,,,,
0.14570029079914093,10,11549,,,,
